Time,NodeID,Population,VectorPopulation,STATE_INFECTIOUS,STATE_INFECTED,STATE_ADULT,STATE_MALE,STATE_IMMATURE,STATE_LARVA,STATE_EGG,NewEggsCount,IndoorBitesCount,IndoorBitesCount-Infectious,OutdoorBitesCount,OutdoorBitesCount-Infectious,NewAdults,UnmatedAdults,DiedBeforeFeeding,DiedDuringFeedingIndoor,DiedDuringFeedingOutdoor,SillySkeeter_AvailableHabitat,SillySkeeter_EggCrowdingCorrection,NumInfectousBitesGiven,NumInfectousBitesReceived,InfectiousBitesGivenMinusReceived,NumVectorsNone,NumVectorsOnlyOocysts,NumVectorsOnlySporozoites,NumVectorsBothOocystsSporozoites,NumBitesAdults,NumBitesInfected,NumBitesInfectious,NumParasiteCohortsOocysts,NumParasiteCohortsSporozoites,NumOocysts,NumSporozoites,NumInfectiousToAdult,NumInfectiousToInfected
136,340461476,100,7649,0,0,7649,10304,10085,247025,363600,181800,1290,0,1282,0,966,0,680,144,126,26604.5,0.0755012,0,0,0,7649,0,0,0,2572,0,0,0,0,0,0,0,0
137,340461476,100,7610,0,0,7610,10253,10204,247145,380200,190100,1351,0,1297,0,1002,0,764,142,135,26547.2,0.0731696,0,0,0,7610,0,0,0,2648,0,0,0,0,0,0,0,0
138,340461476,100,7585,0,0,7585,10290,10338,246888,346600,173300,1289,0,1238,0,977,0,770,110,122,26864.6,0.0698242,0,0,0,7585,0,0,0,2527,0,0,0,0,0,0,0,0
139,340461476,100,7577,0,0,7577,10299,10384,247526,353000,176500,1279,0,1253,0,950,0,722,122,114,26284.8,0.0775089,0,0,0,7577,0,0,0,2532,0,0,0,0,0,0,0,0
140,340461476,100,7667,0,0,7667,10269,10170,247885,367600,183800,1299,0,1283,0,1019,0,688,118,123,25982,0.0744613,0,0,0,7667,0,0,0,2582,0,0,0,0,0,0,0,0
141,340461476,100,7686,0,0,7686,10247,10076,247074,363600,181800,1329,0,1286,0,992,0,712,134,127,26847.1,0.0706801,0,0,0,7686,0,0,0,2615,0,0,0,0,0,0,0,0
142,340461476,100,7737,0,0,7737,10286,10009,247591,369200,184600,1287,0,1311,0,1033,0,682,150,150,26382.3,0.073837,0,0,0,7737,0,0,0,2598,0,0,0,0,0,0,0,0
143,340461476,100,7746,0,0,7746,10341,9995,247148,361400,180700,1312,0,1289,0,1006,0,754,122,121,26875.6,0.071458,0,0,0,7746,0,0,0,2601,0,0,0,0,0,0,0,0
144,340461476,100,7703,0,0,7703,10257,10068,247496,373800,186900,1323,0,1328,0,939,0,745,118,119,26576.1,0.0743653,0,0,0,7703,0,0,0,2651,0,0,0,0,0,0,0,0
145,340461476,100,7691,0,0,7691,10264,10137,247652,363800,181900,1281,0,1278,0,926,0,700,106,132,26466.9,0.0710972,0,0,0,7691,0,0,0,2559,0,0,0,0,0,0,0,0
146,340461476,100,7667,0,0,7667,10215,10156,247720,363200,181600,1192,0,1310,0,964,0,733,120,135,26443.9,0.0727512,0,0,0,7667,0,0,0,2502,0,0,0,0,0,0,0,0
147,340461476,100,7668,0,0,7668,10172,10043,247907,380800,190400,1306,0,1323,0,1033,0,759,144,129,26300.4,0.0728082,0,0,0,7668,0,0,0,2629,0,0,0,0,0,0,0,0
148,340461476,100,7666,0,0,7666,10253,10058,247149,362600,181300,1314,0,1307,0,965,0,695,130,142,27100.3,0.0690661,0,0,0,7666,0,0,0,2621,0,0,0,0,0,0,0,0
149,340461476,100,7593,0,0,7593,10242,10099,247761,351600,175800,1256,0,1237,0,953,0,745,142,139,26528.6,0.0747387,0,0,0,7593,0,0,0,2493,0,0,0,0,0,0,0,0
150,340461476,100,7528,0,0,7528,10268,10051,247953,366800,183400,1273,0,1277,0,935,0,734,122,144,26375.5,0.0754511,0,0,0,7528,0,0,0,2550,0,0,0,0,0,0,0,0
151,340461476,100,7543,0,0,7543,10259,10027,248010,367800,183900,1268,0,1277,0,955,0,700,117,123,26356,0.071907,0,0,0,7543,0,0,0,2545,0,0,0,0,0,0,0,0
152,340461476,100,7510,0,0,7510,10274,10068,248092,353400,176700,1216,0,1291,0,962,0,733,129,133,26310.2,0.0716585,0,0,0,7510,0,0,0,2507,0,0,0,0,0,0,0,0
153,340461476,100,7528,0,0,7528,10314,10060,247948,356400,178200,1307,0,1219,0,996,0,705,134,139,26489,0.0744487,0,0,0,7528,0,0,0,2526,0,0,0,0,0,0,0,0
154,340461476,100,7537,0,0,7537,10277,10202,248489,363200,181600,1293,0,1275,0,970,0,698,132,131,25981.6,0.0743238,0,0,0,7537,0,0,0,2568,0,0,0,0,0,0,0,0
155,340461476,100,7530,0,0,7530,10308,10264,248070,351000,175500,1253,0,1258,0,989,0,744,126,126,26433,0.0715352,0,0,0,7530,0,0,0,2511,0,0,0,0,0,0,0,0
156,340461476,100,7568,0,0,7568,10280,10194,247892,355200,177600,1285,0,1264,0,1013,0,719,129,127,26642.2,0.0753076,0,0,0,7568,0,0,0,2549,0,0,0,0,0,0,0,0
157,340461476,100,7637,0,0,7637,10190,10134,247931,364000,182000,1291,0,1299,0,988,0,680,114,125,26633.3,0.0750062,0,0,0,7637,0,0,0,2590,0,0,0,0,0,0,0,0
158,340461476,100,7698,0,0,7698,10251,10093,248060,357600,178800,1241,0,1316,0,1023,0,694,119,149,26533.3,0.0731684,0,0,0,7698,0,0,0,2557,0,0,0,0,0,0,0,0
159,340461476,100,7665,0,0,7665,10298,10174,248318,366600,183300,1289,0,1312,0,981,0,776,112,126,26303.3,0.0741982,0,0,0,7665,0,0,0,2601,0,0,0,0,0,0,0,0
160,340461476,100,7660,0,0,7660,10306,10161,247968,364600,182300,1278,0,1283,0,928,0,693,115,125,26680.2,0.0717492,0,0,0,7660,0,0,0,2561,0,0,0,0,0,0,0,0
161,340461476,100,7671,0,0,7671,10282,10198,248111,358000,179000,1263,0,1238,0,990,0,744,126,109,26563.2,0.0731766,0,0,0,7671,0,0,0,2501,0,0,0,0,0,0,0,0
162,340461476,100,7660,0,0,7660,10266,10174,248251,375600,187800,1321,0,1310,0,968,0,727,131,121,26448.2,0.0741988,0,0,0,7660,0,0,0,2631,0,0,0,0,0,0,0,0
163,340461476,100,7710,0,0,7710,10254,10010,248030,364400,182200,1304,0,1274,0,1009,0,728,119,112,26693.3,0.0704158,0,0,0,7710,0,0,0,2578,0,0,0,0,0,0,0,0
164,340461476,100,7690,0,0,7690,10195,10212,247870,356200,178100,1289,0,1275,0,967,0,745,119,123,26876.6,0.0732529,0,0,0,7690,0,0,0,2564,0,0,0,0,0,0,0,0
165,340461476,100,7730,0,0,7730,10163,10252,248196,366600,183300,1307,0,1295,0,980,0,701,126,113,26573.1,0.0754538,0,0,0,7730,0,0,0,2602,0,0,0,0,0,0,0,0
166,340461476,100,7740,0,0,7740,10199,10221,248349,372000,186000,1333,0,1263,0,985,0,704,130,141,26441.7,0.0724852,0,0,0,7740,0,0,0,2596,0,0,0,0,0,0,0,0
167,340461476,100,7654,0,0,7654,10188,10375,248281,368000,184000,1300,0,1282,0,954,0,748,136,156,26530.5,0.0710798,0,0,0,7654,0,0,0,2582,0,0,0,0,0,0,0,0
168,340461476,100,7656,0,0,7656,10316,10263,248466,366400,183200,1279,0,1265,0,1015,0,748,142,123,26365.6,0.0720938,0,0,0,7656,0,0,0,2544,0,0,0,0,0,0,0,0
169,340461476,100,7705,0,0,7705,10311,10164,247996,365400,182700,1310,0,1304,0,982,0,674,119,140,26855,0.0719586,0,0,0,7705,0,0,0,2614,0,0,0,0,0,0,0,0
170,340461476,100,7655,0,0,7655,10306,10160,248350,364000,182000,1317,0,1250,0,948,0,751,131,116,26519.7,0.0734948,0,0,0,7655,0,0,0,2567,0,0,0,0,0,0,0,0
171,340461476,100,7742,0,0,7742,10349,10076,248471,364800,182400,1297,0,1257,0,1030,0,698,125,120,26416.7,0.0728562,0,0,0,7742,0,0,0,2554,0,0,0,0,0,0,0,0
172,340461476,100,7709,0,0,7709,10344,10079,248151,367800,183900,1343,0,1301,0,958,0,737,120,134,26754,0.0724141,0,0,0,7709,0,0,0,2644,0,0,0,0,0,0,0,0
173,340461476,100,7742,0,0,7742,10308,10086,248467,369200,184600,1272,0,1290,0,988,0,704,127,124,26454.7,0.0727406,0,0,0,7742,0,0,0,2562,0,0,0,0,0,0,0,0
174,340461476,100,7739,0,0,7739,10289,10184,248629,359600,179800,1352,0,1213,0,974,0,734,115,128,26308.8,0.0716542,0,0,0,7739,0,0,0,2565,0,0,0,0,0,0,0,0
175,340461476,100,7674,0,0,7674,10276,10240,248118,379800,189900,1313,0,1308,0,947,0,735,140,137,26835.4,0.0731614,0,0,0,7674,0,0,0,2621,0,0,0,0,0,0,0,0
176,340461476,100,7671,0,0,7671,10282,10377,248634,368800,184400,1244,0,1313,0,978,0,720,137,124,26334.3,0.0706566,0,0,0,7671,0,0,0,2557,0,0,0,0,0,0,0,0
177,340461476,100,7746,0,0,7746,10300,10294,248561,362600,181300,1314,0,1274,0,1027,0,699,113,140,26421.8,0.0714055,0,0,0,7746,0,0,0,2588,0,0,0,0,0,0,0,0
178,340461476,100,7772,0,0,7772,10324,10203,248083,370200,185100,1333,0,1324,0,1005,0,728,144,107,26913.7,0.0728676,0,0,0,7772,0,0,0,2657,0,0,0,0,0,0,0,0
179,340461476,100,7731,0,0,7731,10280,10246,248516,361000,180500,1282,0,1302,0,1008,0,796,136,117,26494.1,0.0727005,0,0,0,7731,0,0,0,2584,0,0,0,0,0,0,0,0
180,340461476,100,7769,0,0,7769,10376,10131,248720,361200,180600,1286,0,1299,0,1007,0,700,130,139,26303.1,0.0733909,0,0,0,7769,0,0,0,2585,0,0,0,0,0,0,0,0
181,340461476,100,7681,0,0,7681,10373,10165,248513,372200,186100,1341,0,1318,0,946,0,771,134,129,26522.5,0.0728213,0,0,0,7681,0,0,0,2659,0,0,0,0,0,0,0,0
182,340461476,100,7614,0,0,7614,10285,10053,248967,365800,182900,1241,0,1308,0,985,0,782,128,142,26080.6,0.0712588,0,0,0,7614,0,0,0,2549,0,0,0,0,0,0,0,0
183,340461476,100,7595,0,0,7595,10255,10099,248227,351800,175900,1276,0,1242,0,996,0,770,127,118,26832.2,0.0712973,0,0,0,7595,0,0,0,2518,0,0,0,0,0,0,0,0
184,340461476,100,7645,0,0,7645,10248,10111,248225,365000,182500,1306,0,1257,0,998,0,699,128,121,26845.3,0.076271,0,0,0,7645,0,0,0,2563,0,0,0,0,0,0,0,0
185,340461476,100,7695,0,0,7695,10264,10084,248791,358200,179100,1280,0,1277,0,976,0,678,114,134,26290.1,0.0735488,0,0,0,7695,0,0,0,2557,0,0,0,0,0,0,0,0
186,340461476,100,7630,0,0,7630,10308,10191,248721,361000,180500,1261,0,1281,0,933,0,762,118,118,26370.5,0.073395,0,0,0,7630,0,0,0,2542,0,0,0,0,0,0,0,0
187,340461476,100,7589,0,0,7589,10263,10242,248329,366800,183400,1254,0,1288,0,999,0,757,142,141,26772.5,0.0730484,0,0,0,7589,0,0,0,2542,0,0,0,0,0,0,0,0
188,340461476,100,7672,0,0,7672,10244,10380,248596,359600,179800,1295,0,1271,0,1029,0,693,138,115,26515.1,0.0729893,0,0,0,7672,0,0,0,2566,0,0,0,0,0,0,0,0
189,340461476,100,7696,0,0,7696,10296,10337,248496,365200,182600,1340,0,1260,0,1011,0,721,141,125,26624.4,0.0737351,0,0,0,7696,0,0,0,2600,0,0,0,0,0,0,0,0
190,340461476,100,7691,0,0,7691,10313,10356,248749,356400,178200,1302,0,1278,0,1001,0,737,133,136,26380.4,0.0729037,0,0,0,7691,0,0,0,2580,0,0,0,0,0,0,0,0
191,340461476,100,7752,0,0,7752,10387,10288,248485,363400,181700,1315,0,1262,0,1016,0,712,123,120,26653,0.0740191,0,0,0,7752,0,0,0,2577,0,0,0,0,0,0,0,0
192,340461476,100,7752,0,0,7752,10453,10282,248731,362600,181300,1315,0,1293,0,966,0,710,134,122,26415.4,0.0733435,0,0,0,7752,0,0,0,2608,0,0,0,0,0,0,0,0
193,340461476,100,7745,0,0,7745,10485,10305,248764,371400,185700,1268,0,1347,0,935,0,663,140,139,26390.4,0.0728499,0,0,0,7745,0,0,0,2615,0,0,0,0,0,0,0,0
194,340461476,100,7801,0,0,7801,10501,10263,248431,381400,190700,1361,0,1265,0,1049,0,730,135,128,26731.2,0.0710566,0,0,0,7801,0,0,0,2626,0,0,0,0,0,0,0,0
195,340461476,100,7752,0,0,7752,10497,10224,248212,359200,179600,1297,0,1315,0,995,0,753,149,142,26957.6,0.0700869,0,0,0,7752,0,0,0,2612,0,0,0,0,0,0,0,0
196,340461476,100,7767,0,0,7767,10480,10168,248826,367000,183500,1331,0,1276,0,983,0,704,142,122,26350.8,0.0750491,0,0,0,7767,0,0,0,2607,0,0,0,0,0,0,0,0
197,340461476,100,7649,0,0,7649,10508,10271,248516,372800,186400,1289,0,1312,0,957,0,784,157,134,26667.8,0.0718006,0,0,0,7649,0,0,0,2601,0,0,0,0,0,0,0,0
198,340461476,100,7616,0,0,7616,10461,10332,248579,358800,179400,1315,0,1190,0,1004,0,780,121,136,26611.4,0.0715337,0,0,0,7616,0,0,0,2505,0,0,0,0,0,0,0,0
199,340461476,100,7553,0,0,7553,10465,10289,248512,364800,182400,1288,0,1301,0,944,0,740,154,113,26684.9,0.0741679,0,0,0,7553,0,0,0,2589,0,0,0,0,0,0,0,0
200,340461476,100,7584,0,0,7584,10443,10317,248536,353800,176900,1239,0,1247,0,1012,0,748,124,109,26667.1,0.0731493,0,0,0,7584,0,0,0,2486,0,0,0,0,0,0,0,0
201,340461476,100,7922,0,0,7922,10457,10198,248425,357200,178600,0,0,0,0,1025,0,687,0,0,26784.1,0.0753734,0,0,0,7922,0,0,0,0,0,0,0,0,0,0,0,0
202,340461476,100,8157,0,0,8157,10508,10171,248418,362800,181400,0,0,0,0,986,0,751,0,0,26796.9,0.0749835,0,0,0,8157,0,0,0,0,0,0,0,0,0,0,0,0
203,340461476,100,8345,0,0,8345,10424,10198,248735,362400,181200,0,0,0,0,949,0,761,0,0,26485.4,0.0738613,0,0,0,8345,0,0,0,0,0,0,0,0,0,0,0,0
204,340461476,100,8532,0,0,8532,10446,10223,248292,21000,10500,0,0,0,0,1004,0,817,0,0,26933.8,0.0730834,0,0,0,8532,0,0,0,0,0,0,0,0,0,0,0,0
205,340461476,100,8690,0,0,8690,10433,10237,242905,36800,18400,0,0,0,0,983,0,825,0,0,32326,1,0,0,0,8690,0,0,0,0,0,0,0,0,0,0,0,0
206,340461476,100,8907,0,0,8907,10393,10190,249161,51800,25900,0,0,0,0,1014,0,797,0,0,26074.9,0.878423,0,0,0,8907,0,0,0,0,0,0,0,0,0,0,0,0
207,340461476,100,9007,0,0,9007,10446,10279,248357,48000,24000,0,0,0,0,924,0,824,0,0,26883.8,0.503377,0,0,0,9007,0,0,0,0,0,0,0,0,0,0,0,0
208,340461476,100,9194,0,0,9194,10470,10241,248825,55000,27500,0,0,0,0,1057,0,870,0,0,26420.4,0.560078,0,0,0,9194,0,0,0,0,0,0,0,0,0,0,0,0
209,340461476,100,9194,0,0,9194,10500,10367,248420,55600,27800,0,0,0,0,943,0,943,0,0,26829.8,0.48037,0,0,0,9194,0,0,0,0,0,0,0,0,0,0,0,0
210,340461476,100,9359,0,0,9359,10423,10428,248721,56400,28200,0,0,0,0,1025,0,860,0,0,26533.2,0.482551,0,0,0,9359,0,0,0,0,0,0,0,0,0,0,0,0
211,340461476,100,9524,0,0,9524,10382,10407,248617,56800,28400,0,0,0,0,1036,0,871,0,0,26641.3,0.470446,0,0,0,9524,0,0,0,0,0,0,0,0,0,0,0,0
212,340461476,100,9662,0,0,9662,10398,10361,248653,57400,28700,0,0,0,0,1066,0,928,0,0,26609.3,0.469037,0,0,0,9662,0,0,0,0,0,0,0,0,0,0,0,0
213,340461476,100,9746,0,0,9746,10410,10241,248790,60200,30100,0,0,0,0,1004,0,920,0,0,26476.2,0.463577,0,0,0,9746,0,0,0,0,0,0,0,0,0,0,0,0
214,340461476,100,9810,0,0,9810,10415,10251,248634,58800,29400,0,0,0,0,1017,0,953,0,0,26635.9,0.439803,0,0,0,9810,0,0,0,0,0,0,0,0,0,0,0,0
215,340461476,100,9873,0,0,9873,10473,10187,248723,58800,29400,0,0,0,0,955,0,892,0,0,26550.4,0.452991,0,0,0,9873,0,0,0,0,0,0,0,0,0,0,0,0
216,340461476,100,9933,0,0,9933,10449,10225,248736,60200,30100,0,0,0,0,1005,0,945,0,0,26540.9,0.451538,0,0,0,9933,0,0,0,0,0,0,0,0,0,0,0,0
217,340461476,100,9952,0,0,9952,10456,10219,248645,60200,30100,0,0,0,0,981,0,962,0,0,26635.2,0.440878,0,0,0,9952,0,0,0,0,0,0,0,0,0,0,0,0
218,340461476,100,9911,0,0,9911,10467,10203,248746,61200,30600,0,0,0,0,960,0,1001,0,0,26537.4,0.442445,0,0,0,9911,0,0,0,0,0,0,0,0,0,0,0,0
219,340461476,100,9925,0,0,9925,10312,10250,248634,62200,31100,0,0,0,0,1014,0,1000,0,0,26652.5,0.433618,0,0,0,9925,0,0,0,0,0,0,0,0,0,0,0,0
220,340461476,100,10032,0,0,10032,10237,10069,248838,60400,30200,0,0,0,0,1031,0,924,0,0,26451.5,0.428497,0,0,0,10032,0,0,0,0,0,0,0,0,0,0,0,0
221,340461476,100,10009,0,0,10009,10284,10084,248673,65200,32600,0,0,0,0,937,0,960,0,0,26619.3,0.437938,0,0,0,10009,0,0,0,0,0,0,0,0,0,0,0,0
222,340461476,100,10022,0,0,10022,10286,10119,248725,66000,33000,0,0,0,0,1010,0,997,0,0,26570.1,0.408272,0,0,0,10022,0,0,0,0,0,0,0,0,0,0,0,0
223,340461476,100,10109,0,0,10109,10284,10064,248877,57400,28700,0,0,0,0,1048,0,961,0,0,26420.8,0.402578,0,0,0,10109,0,0,0,0,0,0,0,0,0,0,0,0
224,340461476,100,10084,0,0,10084,10232,10191,248828,56600,28300,0,0,0,0,930,0,955,0,0,26472.3,0.460292,0,0,0,10084,0,0,0,0,0,0,0,0,0,0,0,0
225,340461476,100,10110,0,0,10110,10246,10354,248501,59600,29800,0,0,0,0,1001,0,975,0,0,26801.8,0.467709,0,0,0,10110,0,0,0,0,0,0,0,0,0,0,0,0
226,340461476,100,10134,0,0,10134,10350,10414,248771,66600,33300,0,0,0,0,990,0,966,0,0,26534.2,0.449695,0,0,0,10134,0,0,0,0,0,0,0,0,0,0,0,0
227,340461476,100,10134,0,0,10134,10256,9828,248911,61600,30800,0,0,0,0,1011,0,1011,0,0,26396.5,0.398412,0,0,0,10134,0,0,0,0,0,0,0,0,0,0,0,0
228,340461476,100,10203,0,0,10203,10289,10304,248386,62800,31400,0,0,0,0,1058,0,989,0,0,26923.8,0.428515,0,0,0,10203,0,0,0,0,0,0,0,0,0,0,0,0
229,340461476,100,10227,0,0,10227,10271,10289,248683,55000,27500,0,0,0,0,1024,0,1000,0,0,26628.9,0.428722,0,0,0,10227,0,0,0,0,0,0,0,0,0,0,0,0
230,340461476,100,10179,0,0,10179,10348,10358,248491,61600,30800,0,0,0,0,942,0,990,0,0,26823,0.484162,0,0,0,10179,0,0,0,0,0,0,0,0,0,0,0,0
231,340461476,100,9998,0,0,9998,10153,10663,248605,64000,32000,0,0,0,0,801,0,982,0,0,26711,0.435438,0,0,0,9998,0,0,0,0,0,0,0,0,0,0,0,0
232,340461476,100,10266,0,0,10266,10372,10274,248894,66600,33300,0,0,0,0,1184,0,916,0,0,26423.9,0.417359,0,0,0,10266,0,0,0,0,0,0,0,0,0,0,0,0
233,340461476,100,10339,0,0,10339,10398,10300,248768,62600,31300,0,0,0,0,1014,0,941,0,0,26551.7,0.396755,0,0,0,10339,0,0,0,0,0,0,0,0,0,0,0,0
234,340461476,100,10439,0,0,10439,10434,10189,248676,60200,30100,0,0,0,0,1014,0,914,0,0,26645.5,0.424149,0,0,0,10439,0,0,0,0,0,0,0,0,0,0,0,0
235,340461476,100,10375,0,0,10375,10426,10237,248499,63200,31600,0,0,0,0,944,0,1008,0,0,26824.2,0.442616,0,0,0,10375,0,0,0,0,0,0,0,0,0,0,0,0
236,340461476,100,10479,0,0,10479,10413,10190,248319,64800,32400,0,0,0,0,1035,0,931,0,0,27005.9,0.424434,0,0,0,10479,0,0,0,0,0,0,0,0,0,0,0,0
237,340461476,100,10537,0,0,10537,10410,10250,248653,67600,33800,0,0,0,0,1008,0,950,0,0,26673.5,0.416757,0,0,0,10537,0,0,0,0,0,0,0,0,0,0,0,0
238,340461476,100,10475,0,0,10475,10422,10418,248540,66800,33400,0,0,0,0,970,0,1032,0,0,26788,0.394578,0,0,0,10475,0,0,0,0,0,0,0,0,0,0,0,0
239,340461476,100,10529,0,0,10529,10351,10348,248970,66400,33200,0,0,0,0,1043,0,989,0,0,26359.5,0.401018,0,0,0,10529,0,0,0,0,0,0,0,0,0,0,0,0
240,340461476,100,10532,0,0,10532,10312,10306,248734,69400,34700,0,0,0,0,1022,0,1019,0,0,26596.9,0.39698,0,0,0,10532,0,0,0,0,0,0,0,0,0,0,0,0
241,340461476,100,10514,0,0,10514,10317,10202,249055,58200,29100,0,0,0,0,1016,0,1034,0,0,26277.3,0.383241,0,0,0,10514,0,0,0,0,0,0,0,0,0,0,0,0
242,340461476,100,10480,0,0,10480,10347,10084,248749,65600,32800,0,0,0,0,1025,0,1059,0,0,26584.6,0.4515,0,0,0,10480,0,0,0,0,0,0,0,0,0,0,0,0
243,340461476,100,10435,0,0,10435,10371,10101,248645,76600,38300,0,0,0,0,938,0,983,0,0,26689.9,0.405253,0,0,0,10435,0,0,0,0,0,0,0,0,0,0,0,0
244,340461476,100,10416,0,0,10416,10421,10164,248880,60400,30200,0,0,0,0,983,0,1002,0,0,26456.2,0.348432,0,0,0,10416,0,0,0,0,0,0,0,0,0,0,0,0
245,340461476,100,10346,0,0,10346,10417,10195,248800,67400,33700,0,0,0,0,965,0,1035,0,0,26537.3,0.438016,0,0,0,10346,0,0,0,0,0,0,0,0,0,0,0,0
246,340461476,100,10323,0,0,10323,10367,10201,248622,61200,30600,0,0,0,0,971,0,994,0,0,26716.5,0.393729,0,0,0,10323,0,0,0,0,0,0,0,0,0,0,0,0
247,340461476,100,10386,0,0,10386,10361,10124,248577,66600,33300,0,0,0,0,1018,0,955,0,0,26762.6,0.436544,0,0,0,10386,0,0,0,0,0,0,0,0,0,0,0,0
248,340461476,100,10396,0,0,10396,10341,10219,248394,64200,32100,0,0,0,0,1003,0,993,0,0,26946.7,0.401841,0,0,0,10396,0,0,0,0,0,0,0,0,0,0,0,0
249,340461476,100,10372,0,0,10372,10298,10193,249118,65400,32700,0,0,0,0,996,0,1020,0,0,26223.7,0.41973,0,0,0,10372,0,0,0,0,0,0,0,0,0,0,0,0
250,340461476,100,10371,0,0,10371,10282,10192,248541,59800,29900,0,0,0,0,990,0,991,0,0,26801.7,0.400974,0,0,0,10371,0,0,0,0,0,0,0,0,0,0,0,0
251,340461476,100,10416,0,0,10416,10235,10224,248646,59200,29600,0,0,0,0,1024,0,979,0,0,26697.7,0.448189,0,0,0,10416,0,0,0,0,0,0,0,0,0,0,0,0
252,340461476,100,10420,0,0,10420,10273,10282,248954,60000,30000,0,0,0,0,1028,0,1024,0,0,26390.6,0.450974,0,0,0,10420,0,0,0,0,0,0,0,0,0,0,0,0
253,340461476,100,10388,0,0,10388,10257,10400,248792,70800,35400,0,0,0,0,934,0,966,0,0,26553.4,0.439843,0,0,0,10388,0,0,0,0,0,0,0,0,0,0,0,0
254,340461476,100,10347,0,0,10347,10267,10372,248789,61200,30600,0,0,0,0,948,0,989,0,0,26557.3,0.375049,0,0,0,10347,0,0,0,0,0,0,0,0,0,0,0,0
255,340461476,100,10399,0,0,10399,10369,10258,248979,66800,33400,0,0,0,0,983,0,931,0,0,26368.1,0.433942,0,0,0,10399,0,0,0,0,0,0,0,0,0,0,0,0
256,340461476,100,10434,0,0,10434,10427,10141,248697,59400,29700,0,0,0,0,957,0,922,0,0,26650.9,0.394732,0,0,0,10434,0,0,0,0,0,0,0,0,0,0,0,0
257,340461476,100,10451,0,0,10451,10459,10074,248620,67000,33500,0,0,0,0,1017,0,1000,0,0,26728.7,0.448668,0,0,0,10451,0,0,0,0,0,0,0,0,0,0,0,0
258,340461476,100,10429,0,0,10429,10428,10095,248624,64200,32100,0,0,0,0,957,0,979,0,0,26725.4,0.398935,0,0,0,10429,0,0,0,0,0,0,0,0,0,0,0,0
259,340461476,100,10451,0,0,10451,10446,10188,248711,65200,32600,0,0,0,0,1026,0,1004,0,0,26639.1,0.416284,0,0,0,10451,0,0,0,0,0,0,0,0,0,0,0,0
260,340461476,100,10453,0,0,10453,10454,10306,248904,65400,32700,0,0,0,0,971,0,969,0,0,26446.8,0.408576,0,0,0,10453,0,0,0,0,0,0,0,0,0,0,0,0
261,340461476,100,10423,0,0,10423,10466,10474,248268,71000,35500,0,0,0,0,988,0,1018,0,0,27083.5,0.404386,0,0,0,10423,0,0,0,0,0,0,0,0,0,0,0,0
262,340461476,100,10431,0,0,10431,10420,10430,248505,63600,31800,0,0,0,0,983,0,975,0,0,26847.1,0.381457,0,0,0,10431,0,0,0,0,0,0,0,0,0,0,0,0
263,340461476,100,10446,0,0,10446,10427,10357,248849,68000,34000,0,0,0,0,1005,0,990,0,0,26503.7,0.422124,0,0,0,10446,0,0,0,0,0,0,0,0,0,0,0,0
264,340461476,100,10472,0,0,10472,10407,10287,248568,66400,33200,0,0,0,0,1042,0,1016,0,0,26785.3,0.389761,0,0,0,10472,0,0,0,0,0,0,0,0,0,0,0,0
265,340461476,100,10526,0,0,10526,10467,10102,248612,62400,31200,0,0,0,0,1047,0,993,0,0,26741.9,0.403393,0,0,0,10526,0,0,0,0,0,0,0,0,0,0,0,0
266,340461476,100,10521,0,0,10521,10498,10159,248752,65800,32900,0,0,0,0,972,0,977,0,0,26602.4,0.428556,0,0,0,10521,0,0,0,0,0,0,0,0,0,0,0,0
267,340461476,100,10476,0,0,10476,10486,10120,248830,64200,32100,0,0,0,0,987,0,1032,0,0,26525,0.404292,0,0,0,10476,0,0,0,0,0,0,0,0,0,0,0,0
268,340461476,100,10469,0,0,10469,10496,10043,248731,66600,33300,0,0,0,0,965,0,972,0,0,26624.5,0.413162,0,0,0,10469,0,0,0,0,0,0,0,0,0,0,0,0
269,340461476,100,10456,0,0,10456,10461,10102,248882,61400,30700,0,0,0,0,998,0,1011,0,0,26474,0.399767,0,0,0,10456,0,0,0,0,0,0,0,0,0,0,0,0
270,340461476,100,10381,0,0,10381,10467,10183,248560,71200,35600,0,0,0,0,953,0,1028,0,0,26796.4,0.431172,0,0,0,10381,0,0,0,0,0,0,0,0,0,0,0,0
271,340461476,100,10402,0,0,10402,10391,10219,248812,66400,33200,0,0,0,0,968,0,947,0,0,26544.9,0.376354,0,0,0,10402,0,0,0,0,0,0,0,0,0,0,0,0
272,340461476,100,10362,0,0,10362,10421,10181,249000,67000,33500,0,0,0,0,970,0,1010,0,0,26357.3,0.399773,0,0,0,10362,0,0,0,0,0,0,0,0,0,0,0,0
273,340461476,100,10299,0,0,10299,10382,10221,248779,60800,30400,0,0,0,0,954,0,1017,0,0,26578.8,0.393393,0,0,0,10299,0,0,0,0,0,0,0,0,0,0,0,0
274,340461476,100,10296,0,0,10296,10442,10230,248502,69200,34600,0,0,0,0,981,0,984,0,0,26856.2,0.437151,0,0,0,10296,0,0,0,0,0,0,0,0,0,0,0,0
275,340461476,100,10299,0,0,10299,10447,10264,248762,61600,30800,0,0,0,0,990,0,987,0,0,26596.6,0.388095,0,0,0,10299,0,0,0,0,0,0,0,0,0,0,0,0
